Uoc,Isc,RserLfDfIEC,Rsh,FF,Eta,IRev1
0.6619247595511608,9.972839353244755,0.02533062553091418,509.8452766364584,78.67342708038515,17.60181091313108,0.05991301424255344
0.6044895477917124,8.021383710493147,0.024048241391729314,599.7376355940679,77.25153288662679,24.076680199458544,0.49783980889748375
0.6515557562491401,8.819867143367077,0.02737356707787618,552.0704907333472,78.49302190048301,16.215097028428186,0.7290906672500094
0.6571104258471667,9.767507171608004,0.0283754263774293,453.3245125496741,79.45055114992643,17.173358120291816,0.05678445129585792
0.6593510131089075,9.501180759206926,0.013511105885748427,803.9032300019594,79.16311040632785,21.326913050857723,0.02542849016863476
0.6095245980092516,8.954671001219562,0.010126165688366513,341.0420989776128,75.15808634373239,16.24348582983065,0.8168401955204798
0.6070010100489628,9.013833338912468,0.0174791630965368,994.0663512471256,76.06200399492347,15.00823627648513,0.8267963078738998
0.6828956233886824,9.266352162706967,0.028465531655082185,253.85029816204118,79.85487045392475,16.888210808665537,0.07148667677933239
0.6022781629538211,8.949648990619437,0.014674556375442207,515.5591284596705,79.46928316158875,20.065006851875246,0.1730939391829434
0.6197890283646296,8.601069920697658,0.01640681258613831,735.228937547121,75.18827969874337,15.420717278796685,0.17625668093127436
0.6950853291483347,9.580593201606943,0.024541448900101286,608.0232097541284,79.3895063154051,20.602296457842485,0.17864289563126587
0.6542078594600942,8.878355834734117,0.015715903123667475,405.4501417185587,79.58067047206177,23.10551381796342,0.07519907049658965
0.6814974800145331,9.356831316603143,0.015986017427287336,136.8030307939518,76.48383615302927,16.844285179793715,0.15971019496686129
0.6374157561615396,9.638018588566771,0.020751702655018196,569.620586210859,77.1315956435598,24.91169344339312,0.01409327299012941
0.6900611487257917,9.550920032180763,0.014851402591209614,122.78561253202112,75.45803279458627,18.407835406680917,0.12137844418688087
0.6015140586166142,8.100073355746407,0.019428804480058008,977.5694442207781,75.60461523274807,15.891414624729418,0.09193873185452649
0.6672925737657716,9.254835278205412,0.02612180412652508,760.2205410417391,76.2441941262886,15.230813332896481,0.025742289357461565
0.6214416780625512,9.043093015309701,0.02629316147474542,56.35596246415987,76.93086733467035,22.45837185536061,0.06811145086850043
0.6753824819057735,9.7619347842532,0.01511547107105237,369.9673986914611,75.20780483021815,18.736493841752658,0.5708301555586947
0.638777648859478,8.610800824206251,0.01950628068149808,188.4751818152746,78.21031465967452,24.00763560888752,0.019234697890861827
0.6009046907253975,9.053716768858184,0.02175650802460472,541.163067499948,78.09912868428728,24.154170866467158,0.053889621072645305
0.6074915613826826,9.903656269184612,0.028843875606476048,193.23777151277366,76.4240551930572,23.94050949820516,0.12791189272967277
0.6715810540937361,9.987993857738173,0.027042264554923867,692.4205821631939,77.74793574882634,20.92067977358078,0.022059931341532234
0.6285724705525664,8.32849509778712,0.028004737945638056,560.8183134951743,77.22742527260982,24.6998015769437,0.4054697138885812
0.6252947717592368,8.1591819093464,0.028351924354267442,704.8302965594647,76.86199349789335,17.71064591508821,0.028442026450761417
0.6440933460114429,9.156777884619897,0.02737387459381964,251.91650583886297,75.04975167149546,17.137849303754635,0.03873382997718865
0.6574951579823157,8.882234080922071,0.02840434901056104,939.0793864897436,79.54486648475446,23.226480907937884,0.06142497698521756
0.6543838892867255,8.062566491938028,0.013379593192036894,408.7998284196879,78.1260649889367,23.42979237617063,0.031833795005665584
0.6681775994398907,9.974251270941156,0.015084434784703246,423.705756495851,77.52350140584184,18.26631379620727,0.010091701518757854
0.6862091399831675,8.821930457617238,0.017739251556568532,847.8411319090415,76.28806298192507,18.944400798643944,0.6671906928274214
0.6994011824203906,9.29703652672508,0.022004062474782742,395.77979752225747,78.71138268901504,24.599945637566897,0.01598267145433132
0.6523000809786744,8.546858422012582,0.015327829321679427,483.1728813797541,75.43813281376252,15.800360475982181,0.020110846805899876
0.6985364708104209,8.724422732415974,0.015245338525509737,195.18501743436897,76.56420658020929,22.183957978461116,0.034011538425152144
0.6091326182713349,9.040804883615337,0.011235547392011864,627.2586434640633,79.57298035612648,15.712612649160127,0.7516339798806182
0.6111990102327234,9.072902667777328,0.02829827945086824,684.8274155410778,76.81256815278607,22.432357423441353,0.16123794770042346
0.6763761735985363,9.074311873509563,0.02146304410554395,574.25048331913,76.99332679932536,16.06895553980557,0.7369307222412251
0.6520532959950623,8.238586779377632,0.017942001638542274,372.01489000345975,78.1947312887777,15.026905639205234,0.32648545456362726
0.6102534220746838,9.600072860485788,0.014825579656952479,52.25546158786669,76.32409994109204,24.521680298958607,0.34637848610738553
0.6324263677983544,8.341069655810255,0.018435347250435066,321.4203119071686,78.59825067316764,15.686135579499645,0.027891113910265938
0.688373071209169,9.894987976485112,0.0272247859130427,437.6089767873918,77.37349552858872,15.798057691538927,0.020100417692817688
0.6180501698761656,9.000277899427921,0.013819302105043691,511.4451053950938,77.37525212919927,21.941550900917804,0.14680854412894445
0.672417648811843,8.734530900410649,0.01407989994642967,190.89947137677538,76.27463703869263,15.535232445802942,0.22212178980499583
0.6703150367580384,8.66337375991461,0.02846227746013092,156.45068028354177,78.61163231655,16.463006258599822,0.5927292066008686
0.6013078934237197,9.884531035196739,0.026244918730666263,731.4394017460754,78.85461951110939,16.460889599489313,0.02918797770556278
0.640057433998104,9.676495436198413,0.023051371342713296,856.207848347566,76.64494636933208,18.64951290556386,0.047808940121094295
0.690876546955778,8.385302786762276,0.020414527825328564,611.8823213056091,76.23974973544739,15.901273421163678,0.03640540704285068
0.698407475563424,8.265947572884905,0.01505662635823202,51.11406797584561,76.47784528740732,16.36575581451927,0.02221454350682756
0.6730420340340959,9.99304360228331,0.016748693762074423,271.34498077573255,77.44001598157966,15.09104012790983,0.04356820038603905
0.6994957321902764,9.870108973924436,0.02861621406687824,961.5660940740379,77.06502643093386,22.55480903315199,0.150820636710111
0.6731932627539365,9.412830818045903,0.022448074744387002,754.2417944389186,76.62897660832637,19.547901929811324,0.03341095165517751
0.664560856862381,9.539920888184545,0.022636590379083506,831.3669877900481,76.16573135746786,16.100100067894793,0.02407831569125924
0.617229593360993,8.322093130669606,0.026036293986710986,669.186519470481,78.50601839629559,17.45270197589804,0.015201877215363034
0.6192943431848701,9.461408793302098,0.025453121240638348,301.91736021862823,75.73488351159307,23.30049511452537,0.014614909567242517
0.6445886616722712,8.54910088634184,0.025865163117646015,465.4674066712452,75.51160051269386,17.792112449080104,0.07022821011475419
0.6283249416172498,9.659325147548675,0.017910741752590095,333.05221429927747,77.71130022694977,17.89703978555975,0.052727849867822675
0.6101607362420458,9.852215382347298,0.012406237340192004,496.81517298859796,78.06459092422122,23.505451280856562,0.14936597158686937
0.610354826903255,8.886803475889655,0.010764738554908327,222.2429567985448,76.10148384301823,22.961493913824555,0.015294495590262755
0.6905165829488286,9.496940981926201,0.029512778126752293,98.86781839272896,75.9844315056863,19.48537075432236,0.04653132221111856
0.67545297174164,8.458625398871758,0.0209348505844378,546.6600568527354,78.65791428936546,22.790036031970924,0.1721280750202143
0.6197917855171453,8.477187245490267,0.013425182722866805,289.462706544784,77.8394465341183,16.471018075856513,0.09430245612704866
0.6052830726111753,9.726550901359541,0.02593192613520872,92.07238256151832,76.15194993899027,20.147441833448298,0.04734495565866849
0.6362191870801842,9.987446673978138,0.024057626530866814,860.5065016575683,78.21091934826492,17.874529656181696,0.017869762124866306
0.6030352745893659,8.85587290368952,0.028827681207979503,227.45840685378244,79.39989427973678,17.177266583556023,0.1710265483954091
0.6404382863201907,9.021076526668349,0.02294934661861154,515.9697593636549,78.52543941564277,19.223865082450686,0.19223223498213868
0.6382275512634911,9.54231792251512,0.02479516442323839,982.9791599779046,75.74480830555578,20.36986308606464,0.026233322957074038
0.630819141160818,8.676664653040076,0.010552212236278448,986.6576014253365,79.71875229247996,20.731622630908824,0.4259463490057979
0.6043819666882237,8.701986999262992,0.01951540517954826,115.68170626696666,76.05788539601889,18.569423650181747,0.024510711133492763
0.6682949043037911,8.28115142068618,0.028391680171983104,354.6054025920635,79.49475085234374,19.604632307473942,0.16730171225468932
0.6221111619484171,8.435967165968174,0.018890039058587514,768.3841481419066,76.36039277149237,23.699026509767503,0.02720018374505763
0.6150510316624465,9.3849809010297,0.023056234946569207,631.2580490388727,76.25761588064462,24.519629691951252,0.056996469717009605
0.666283212695354,8.852010509112386,0.02076416168318628,524.7637524042417,75.01407848741088,17.769722890301388,0.03426127085804637
0.6799938269539284,8.857805058304477,0.012772388097456339,414.220670057315,76.77242188581576,22.61493960918216,0.3907973164730624
0.6738229245915736,9.211457020352361,0.02425797659158427,492.45889948032254,75.12186790077608,23.081899844432503,0.02623510932495286
